date,symbol,open,high,low,close,volume
2023-02-27,MSFT,247.45,247.47,244.19,244.95,401792
2023-02-28,MSFT,243.65,246.21,243.65,244.2,328581
2023-03-01,MSFT,245.63,245.63,240.68,241.15,540158
2023-03-02,MSFT,241.41,246.11,240.56,245.82,552290
2023-03-03,MSFT,246.94,250.27,246.21,249.97,430052
2023-03-06,MSFT,251.02,254.68,250.73,251.51,369329
2023-03-07,MSFT,250.85,252.29,248.12,248.9,395794
2023-03-08,MSFT,248.74,249.22,245.61,248.43,344615
2023-03-09,MSFT,250.49,254.15,246.4,247.0,511674
2023-03-10,MSFT,245.77,247.5,242.48,243.48,514210
2023-03-13,MSFT,242.34,252.45,240.7,248.65,700166
2023-03-14,MSFT,251.48,255.63,250.53,255.44,803073
2023-03-15,MSFT,254.34,260.86,253.85,259.98,1009772
2023-03-16,MSFT,259.41,270.73,257.82,270.5,1664296
2023-03-17,MSFT,272.59,277.39,270.64,273.45,1123527
2023-03-20,MSFT,271.28,271.64,264.22,266.45,1152939
2023-03-21,MSFT,269.06,269.13,263.91,268.11,919485
2023-03-22,MSFT,267.75,275.05,266.54,266.63,911515
2023-03-23,MSFT,272.12,275.11,269.58,271.72,595316
2023-03-24,MSFT,271.51,274.74,269.57,274.71,494078
2023-03-27,MSFT,274.72,275.54,269.8,270.68,544253
2023-03-28,MSFT,270.17,270.38,266.4,269.54,508290
2023-03-29,MSFT,273.39,275.25,272.66,274.7,405981
2023-03-30,MSFT,278.31,278.52,275.63,278.18,516811
2023-03-31,MSFT,277.69,282.78,277.21,282.38,547237
2023-04-03,MSFT,280.2,282.23,278.04,281.3,501858
2023-04-04,MSFT,281.18,284.37,279.78,281.25,506727
2023-04-05,MSFT,279.79,281.08,277.06,278.43,357463
2023-04-06,MSFT,276.91,285.98,276.33,285.47,697816
2023-04-10,MSFT,283.02,283.54,278.9,283.28,287122
2023-04-11,MSFT,279.64,279.9,275.79,276.97,643166
2023-04-12,MSFT,278.7,280.97,276.11,277.66,436129
2023-04-13,MSFT,277.63,283.84,277.31,283.77,591273
2023-04-14,MSFT,280.94,282.41,277.8,280.17,569327
2023-04-17,MSFT,284.02,285.46,280.41,282.73,267004
2023-04-18,MSFT,285.47,285.47,281.07,282.22,298963
2023-04-19,MSFT,279.92,282.99,278.65,282.43,350807
2023-04-20,MSFT,279.25,282.93,279.16,280.18,442665
2023-04-21,MSFT,279.09,280.29,277.17,279.78,537464
2023-04-24,MSFT,276.44,278.98,272.92,276.03,855312
2023-04-25,MSFT,273.44,275.61,269.64,269.71,1253924
2023-04-26,MSFT,290.39,293.3,286.65,289.23,1643869
2023-04-27,MSFT,289.91,298.79,289.32,298.32,1006804
2023-04-28,MSFT,297.63,302.47,296.99,300.92,706515
2023-05-01,MSFT,300.15,302.1,298.81,299.18,362629
2023-05-02,MSFT,301.14,302.62,297.68,299.08,387937
2023-05-03,MSFT,300.23,301.97,297.84,298.01,529297
2023-05-04,MSFT,300.07,301.34,297.1,299.14,386559
2023-05-05,MSFT,299.19,305.41,297.97,304.15,684088
2023-05-08,MSFT,303.64,303.64,299.79,302.15,384830
2023-05-09,MSFT,301.73,303.55,299.97,300.64,368696
2023-05-10,MSFT,302.49,306.48,301.31,305.76,442612
2023-05-11,MSFT,303.6,304.58,299.94,303.63,419578
2023-05-12,MSFT,303.75,303.95,300.23,302.58,356567
2023-05-15,MSFT,302.58,303.4,301.21,303.06,234575
2023-05-16,MSFT,303.45,307.14,303.43,305.25,451351
2023-05-17,MSFT,306.38,308.51,304.96,308.09,370375
2023-05-18,MSFT,308.7,313.07,307.88,312.58,440044
2023-05-19,MSFT,311.31,312.77,310.48,312.35,316371
2023-05-22,MSFT,312.45,316.49,312.11,315.22,456046
2023-05-23,MSFT,314.1,316.68,309.36,309.47,670806
2023-05-24,MSFT,308.84,310.48,306.81,308.04,453670
2023-05-25,MSFT,317.03,320.77,314.05,319.81,1290717
2023-05-26,MSFT,317.89,327.12,317.87,326.62,613271
2023-05-30,MSFT,328.83,329.43,324.39,325.02,768107
2023-05-31,MSFT,326.05,329.63,321.4,322.53,657722
2023-06-01,MSFT,320.24,327.23,318.72,326.36,387762
2023-06-02,MSFT,328.01,331.15,326.36,329.02,428753
2023-06-05,MSFT,329.01,332.19,328.41,329.68,422507
2023-06-06,MSFT,329.05,329.05,325.96,327.42,930102
2023-06-07,MSFT,325.38,327.96,316.48,317.4,714894
2023-06-08,MSFT,317.98,320.46,317.31,319.1,337656
2023-06-09,MSFT,319.08,323.72,318.39,320.74,479581
2023-06-12,MSFT,322.51,325.84,319.07,325.68,571750
2023-06-13,MSFT,328.13,330.65,324.22,328.01,459555
2023-06-14,MSFT,328.32,332.64,326.76,330.96,500689
2023-06-15,MSFT,331.06,343.28,330.95,341.62,712297
2023-06-16,MSFT,344.65,344.65,335.58,336.35,537325
2023-06-20,MSFT,332.9,335.46,329.59,331.76,437372
2023-06-21,MSFT,329.85,331.27,326.04,327.31,371980
2023-06-22,MSFT,327.69,333.62,327.12,333.33,567616
2023-06-23,MSFT,328.19,331.58,327.28,328.77,411452
2023-06-26,MSFT,327.55,329.82,322.37,322.49,473138
2023-06-27,MSFT,325.92,329.85,323.2,328.28,416633
